"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Measure","Bearing_type","Domain","Domain.Category","Value","CV...."
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"PAYETTE",75,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"WASHINGTON",87,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"WASHINGTON",87,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"WASHINGTON",87,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"87.6"
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"WASHINGTON",87,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"30.3"
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"WASHINGTON",87,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"32.5"
"CENSUS",2022,"YEAR","COUNTY","IDAHO",16,"SOUTHWEST",70,"WASHINGTON",87,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,"83.0"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"DE WITT",39,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"DE WITT",39,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"DE WITT",39,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"DE WITT",39,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MACON",115,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"12.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MACON",115,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MACON",115,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MACON",115,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MASON",125,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MASON",125,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MASON",125,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MASON",125,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MCLEAN",113,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MCLEAN",113,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MCLEAN",113,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"MCLEAN",113,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"TAZEWELL",179,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"TAZEWELL",179,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"TAZEWELL",179,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"TAZEWELL",179,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"WOODFORD",203,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"WOODFORD",203,"","ACRES GROWN","TOTAL","NOT SPECIFIED",6,"8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"WOODFORD",203,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"WOODFORD",203,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"WOODFORD",203,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"CENTRAL",40,"WOODFORD",203,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,"43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"CHAMPAIGN",19,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"CHAMPAIGN",19,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"CHAMPAIGN",19,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"CHAMPAIGN",19,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"IROQUOIS",75,"","ACRES BEARING","TOTAL","NOT SPECIFIED",3,"12.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"IROQUOIS",75,"","ACRES GROWN","TOTAL","NOT SPECIFIED",3,"8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"IROQUOIS",75,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",9,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"IROQUOIS",75,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",9,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"VERMILION",183,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"VERMILION",183,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"VERMILION",183,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST",50,"VERMILION",183,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CLAY",25,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CLAY",25,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CLAY",25,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CLAY",25,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CLAY",25,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CLAY",25,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CUMBERLAND",35,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CUMBERLAND",35,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CUMBERLAND",35,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"CUMBERLAND",35,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"EDGAR",45,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"EDGAR",45,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"EDGAR",45,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"EDGAR",45,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"JASPER",79,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"JASPER",79,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"JASPER",79,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"JASPER",79,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"MOULTRIE",139,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"MOULTRIE",139,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"MOULTRIE",139,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"MOULTRIE",139,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"RICHLAND",159,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"RICHLAND",159,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"RICHLAND",159,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"RICHLAND",159,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"SHELBY",173,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"SHELBY",173,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"SHELBY",173,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",3,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"SHELBY",173,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"SHELBY",173,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"EAST SOUTHEAST",70,"SHELBY",173,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"BOONE",7,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"BOONE",7,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"BOONE",7,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"BOONE",7,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"COOK",31,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"COOK",31,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"COOK",31,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"COOK",31,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DE KALB",37,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DE KALB",37,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DE KALB",37,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DE KALB",37,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DU PAGE",43,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DU PAGE",43,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DU PAGE",43,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"DU PAGE",43,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"GRUNDY",63,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"GRUNDY",63,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"GRUNDY",63,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"GRUNDY",63,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"GRUNDY",63,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"GRUNDY",63,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"KENDALL",93,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"KENDALL",93,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"KENDALL",93,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"KENDALL",93,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LA SALLE",99,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LA SALLE",99,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LA SALLE",99,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LA SALLE",99,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LAKE",97,"","ACRES GROWN","TOTAL","NOT SPECIFIED",1,"8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LAKE",97,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,"3.2"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LAKE",97,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"LAKE",97,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,"43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"MCHENRY",111,"","ACRES BEARING","TOTAL","NOT SPECIFIED",58,"12.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"MCHENRY",111,"","ACRES GROWN","TOTAL","NOT SPECIFIED",77,"8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"MCHENRY",111,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",19,"3.2"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"MCHENRY",111,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",11,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"MCHENRY",111,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",19,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"MCHENRY",111,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",12,"43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"WILL",197,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"WILL",197,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"WILL",197,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHEAST",20,"WILL",197,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"BUREAU",11,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"BUREAU",11,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"BUREAU",11,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",3,"3.2"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"BUREAU",11,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"BUREAU",11,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",8,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"BUREAU",11,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,"43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"CARROLL",15,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"CARROLL",15,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"CARROLL",15,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"CARROLL",15,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"CARROLL",15,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"CARROLL",15,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,"43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"JO DAVIESS",85,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"JO DAVIESS",85,"","ACRES GROWN","TOTAL","NOT SPECIFIED",14,"8.5"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"JO DAVIESS",85,"","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"JO DAVIESS",85,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",8,"52.8"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"JO DAVIESS",85,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",10,"43.9"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"JO DAVIESS",85,"OPERATIONS ","WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,"43.7"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"LEE",103,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"LEE",103,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"LEE",103,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"LEE",103,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"MERCER",131,"","ACRES BEARING","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"MERCER",131,"","ACRES GROWN","TOTAL","NOT SPECIFIED",NA,"(D)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"MERCER",131,"OPERATIONS ","WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,"(L)"
"CENSUS",2022,"YEAR","COUNTY","ILLINOIS",17,"NORTHWEST",10,"MERCER",131,"OPERATIONS ","WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,"(L)"
